photograph	 0.18470528191311325
foreign	 0.20417613920085959
cut	 0.2534089105155731
alone	 0.19759169019311743
terrible	 0.24457528052501298
theory	 0.15380913817486014
case	 0.18169148160857673
carry	 0.21860187986493929
mass	 0.28744248777641473
closer	 0.18695431463452872
valley	 0.144933295253281
dear	 0.1269888966990377
flash	 0.23536880614667124
hide	 0.25478085042125814
justice	 0.20336339363450354
bend	 0.18953076684400905
condition	 0.1711464612675913
recognize	 0.19347014137540894
various	 0.24675885347076312
watch	 0.16125966279428394
immediately	 0.27578953673829454
big	 0.23049185389558663
schedule	 0.20189448068921528
instead	 0.22352101230226648
industry	 0.1517897915694191
argue	 0.15455081918177288
opened	 0.1988551062530708
throat	 0.1257921469069825
date	 0.2223541862672498
respond	 0.1478569851347697
join	 0.17377142877016039
Democrat	 0.14578313135907486
television	 0.1653668146745321
local	 0.2122494370697972
dress	 0.17573975506814474
movement	 0.18641393345571228
gaze	 0.1640066622011015
flower	 0.18807412243686716
front	 0.1799711772442438
dad	 0.19399915169410828
step	 0.20721991251160798
meet	 0.22820814864059
press	 0.23866032608008092
problem	 0.14647552679084874
wash	 0.22463264927007728
gather	 0.2126129256469732
shall	 0.19977115649218175
yet	 0.2559442075259853
decide	 0.14311953985356238
hospital	 0.15778540996523094
second	 0.22860606521410037
challenge	 0.259386415537628
association	 0.1486609363540638
increase	 0.20593099216518548
yes	 0.07147858720722179
pack	 0.24414568713718393
Congress	 0.16872402252530705
catch	 0.20499227686906665
self	 0.20128375931123071
path	 0.1665573221016331
election	 0.1350974739456431
march	 0.2519399194217373
community	 0.1786453641915185
friend	 0.1538033998012791
heavy	 0.2631573811477451
print	 0.20591682283306353
war	 0.17352714656004473
Senate	 0.14861993612640326
perhaps	 0.2360114048661561
rest	 0.2310396361848858
section	 0.2054816866022337
military	 0.2076994402033598
doubt	 0.15929397372246093
duty	 0.1686815135129372
task	 0.17591699383189388
screen	 0.18351199968494947
editor	 0.10368413195649319
european	 0.21161692996345613
chicago	 0.23184330330017913
democratic	 0.20288119664666723
maintain	 0.2068165923498059
matter	 0.17372576657562375
radio	 0.1794789695192767
impossible	 0.139266920268212
subject	 0.20071566126190873
dance	 0.21235031269966775
smile	 0.13672241992855375
window	 0.1172657502200856
love	 0.2113011768739736
allow	 0.21979623556198397
ride	 0.19193080369710527
Catholic	 0.1947368239364265
page	 0.18307505897402482
complete	 0.2748050908761248
budget	 0.153017354038094
rare	 0.2807920545212535
short	 0.23961668008174497
check	 0.22402913589302337
certainly	 0.2623382039300973
Michael	 0.1978645565594302
beach	 0.16953482899053543
young	 0.2079936417200166
stay	 0.1447559798051905
value	 0.1982485767975565
build	 0.19475323706585554
smell	 0.17914082820522473
narrow	 0.2603316606293181
direction	 0.15106405802436046
college	 0.1738561142943162
guess	 0.13361319003131977
protect	 0.20279274246837156
although	 0.16307200274768666
exercise	 0.2587777892839314
shoot	 0.22959444010063354
burn	 0.23640429966960888
relationship	 0.15071899643952286
reach	 0.23128616361324295
cigarette	 0.13463702622903428
influence	 0.23334005122629933
scientist	 0.1658790646983021
due	 0.23043600153648963
Johnson	 0.19885898329543567
anyone	 0.18887951503309214
car	 0.17042735453939056
gift	 0.21085076816058262
lunch	 0.14858705858652613
yesterday	 0.20204168677670803
dog	 0.20416374684810068
mere	 0.2859132243623815
religious	 0.19204743479915143
expert	 0.1899431392203753
ball	 0.18820072975810367
frame	 0.23382870446678705
fine	 0.26377586714711576
beyond	 0.1700954296668691
single	 0.24444190989574718
distance	 0.16275737143424213
british	 0.21784038016344812
language	 0.1833412583848427
blue	 0.20545352204034878
during	 0.1611768565276498
start	 0.21434993587244897
cancer	 0.17461807975542437
bush	 0.2501059713866107
hill	 0.1900651983900492
mind	 0.17117245474894677
speech	 0.16984639932338727
walk	 0.1550053788481938
ability	 0.13672821076271724
drug	 0.18617987987634327
plane	 0.17215085661749077
finger	 0.16170598764699612
hundred	 0.18685422508013705
slowly	 0.2280222915477572
dinner	 0.14066419397859017
supply	 0.2210874305329568
sport	 0.2268597435330193
clean	 0.23914661855074576
horse	 0.1784008159082844
publish	 0.17653142461342589
candidate	 0.14504251332102436
contract	 0.16171718597370385
event	 0.15969448877833853
age	 0.1979991392900704
someone	 0.18438710464423877
choice	 0.1661273603515786
ignore	 0.1934391300225311
western	 0.244818209328264
period	 0.1702738082091201
fear	 0.18548964521670083
practice	 0.24405265623458056
spend	 0.18491083850511214
firm	 0.24735523858934697
grab	 0.15388382141610552
property	 0.19390700541945846
wrong	 0.18945282957607398
wrote	 0.1350774851920943
phone	 0.14948239577789885
chief	 0.2128001501410029
race	 0.22559849855298209
fail	 0.17893456544879635
wall	 0.1618457989202642
sink	 0.253223814912923
cook	 0.2275437744572633
financial	 0.23378187043787566
effect	 0.17499974074766317
strange	 0.2688644848163099
scene	 0.19496865357862553
grant	 0.2209585647575837
article	 0.13559242021032275
track	 0.21844341504587006
toward	 0.18801178523370438
txt	 0.07404525744802737
board	 0.1932258214903157
slip	 0.21150872301414914
contain	 0.20180642894359743
city	 0.18884801621458597
driver	 0.15228309425386466
river	 0.14967356678559085
coat	 0.15155488141722354
Reagan	 0.17856787269630994
discover	 0.18618690019500647
treatment	 0.16847241982900127
responsibility	 0.14820131323587635
yard	 0.17641697427316805
campaign	 0.16657988698326087
cover	 0.256614580049743
change	 0.21166972676161483
relation	 0.18798362509163205
behavior	 0.1568134185574558
feeling	 0.1509759875956091
exchange	 0.2251676683618926
suggest	 0.17040669803662037
County	 0.13007761158727793
opportunity	 0.14483535325015562
happy	 0.22346876105913166
bag	 0.1369379072933838
several	 0.26387757576687454
expression	 0.1516764911518763
cool	 0.26447461896084673
top	 0.24364229024038767
artist	 0.18100483419418004
view	 0.20223979970845216
slight	 0.27715530258080884
product	 0.17344936273171627
shut	 0.22292646497127894
expect	 0.18744943040926815
estimate	 0.20898423501058183
hell	 0.17753048048581568
since	 0.17163935630348404
box	 0.17535341003880867
brother	 0.1890064054388249
beat	 0.2796498565619799
weather	 0.19307598169823686
development	 0.17882755335542277
customer	 0.16619019784909989
drop	 0.2386119323091473
south	 0.21220329628963974
material	 0.17674967599359528
regard	 0.21726373954128786
support	 0.26632345516796335
assume	 0.177073457943366
ever	 0.2329839793985998
direct	 0.2649357253163323
warn	 0.2062734028799428
sudden	 0.28253181158385904
read	 0.1808446275380736
Texa	 0.21266953627138582
soft	 0.2528928105163831
however	 0.10555452907008905
