unfairly	0.2189762886530292	0.27421470646205337	0.2734569840340679	0.264247379884327	0.2565551527908171
aldrin	0.15187455362738714	0.15506944056391883	0.15824888786835795	0.20803075512920235	0.1298661287018959
trimmed	0.16796712778294973	0.20286350391438532	0.189213170740658	0.18867783395853896	0.17901108297061247
fay	0.19443581419435696	0.23232438123987845	0.20664359941127788	0.26506403746448576	0.24750810765333342
roomful	0.16028957352366605	0.16018037931637114	0.15055708649129187	0.1598151187641141	0.14900164057619927
monotony	0.1580424064583231	0.19247791520910565	0.19466821190675263	0.18001714571893307	0.16759976858067582
appeals	0.14786432924160858	0.16869288092538026	0.1953426903561657	0.19957783084856234	0.19959923349714795
ul	0.24491164557038883	0.280061707881749	0.168476978929435	0.26857061826842465	0.2766264859101648
maelstrom	0.18169201466836066	0.22015441381408452	0.21597354901115814	0.22605835130890797	0.19545540227766375
rectum	0.15983727079803742	0.19346077105865986	0.14626762666148307	0.1439769318127277	0.14158073748243494
intermingle	0.1763890433557784	0.21245822107487644	0.21126664390686348	0.2518199879034985	0.23779529603561975
565	0.18751830042693024	0.22817308325768904	0.2800334785611537	0.26783574968829477	0.259921459737653
downpour	0.14225366025862896	0.1929820041990736	0.1675277118483823	0.14411935631764047	0.1428241506459722
deke	0.16382270758294587	0.14581374122536853	0.1704294891559537	0.22978053885250863	0.23182789682867386
distillation	0.148443906357005	0.1937258594172919	0.18373039370700564	0.2084443851514013	0.2095773722872642
invalidate	0.16513332194769254	0.196782549605528	0.1979864626229185	0.188212405146858	0.1892604814404636
safeguarde	0.19153294118284875	0.18830262540786327	0.2173847576464243	0.21929453810693023	0.2219988879198763
centerpiece	0.16306782093107647	0.1737836386837545	0.17445400242154174	0.20389335108463905	0.22203731883582017
humanistic	0.19998320048722348	0.21261759232120586	0.22034005989960498	0.24566532632970461	0.23993605012166838
stronghold	0.1929867337147085	0.23575181067155063	0.22639600880127914	0.22464911405809104	0.1964856076629072
impractical	0.18979132865234688	0.2302679388893831	0.2396537443521507	0.21677570318117667	0.24252900976550726
cubic	0.16312128606487278	0.14980913297446347	0.14885062311606262	0.15970781754414615	0.18019523944052168
1.25	0.1646033515418078	0.1952062768986436	0.2347125866567683	0.2803048025288433	0.3203236187729458
harsher	0.25624057464035704	0.3246934574705781	0.2910737296453203	0.30028686382336617	0.2913942146736204
orbiter	0.13488376427960255	0.14988560969966525	0.09735556920030261	0.13618845111463304	0.10887930516051664
genocide	0.20887916523257866	0.16690719504942003	0.17161135360495253	0.1610463823122558	0.17104736204082863
neurosurgeon	0.14732717066912335	0.19623070372403584	0.16562304850461182	0.1860394482923014	0.15255267959470248
wak	0.2017629640846306	0.2436547553735948	0.23753628106556002	0.26134476378551574	0.2321736105613567
saudis	0.1657449623006399	0.15818143933332202	0.16926287703264853	0.20278060373979864	0.1882114157080347
lyric	0.21125014936825962	0.1953559234997053	0.18257165084697136	0.1772267280332781	0.1937289000071339
morphology	0.13280835292834864	0.15721502442232532	0.19738002722943726	0.1867600796387275	0.19400330329302445
otherness	0.147831533073369	0.1723571532421482	0.18825981875151238	0.18174427471880447	0.20847691109396896
ahold	0.1047711843130748	0.17895332221624558	0.1569645558152992	0.1476055910437844	0.15169756453193062
xiii	0.14767178513751011	0.16146800846260817	0.15929171892368274	0.18494789833270073	0.1243438634974209
disobedience	0.13368448981022402	0.15058892178110314	0.13126193581917298	0.15016921439569772	0.15146432795474063
guyana	0.16359697906867093	0.22946872076839922	0.23702949411829088	0.20009554762222662	0.15073147172943713
griswold	0.15858095958964538	0.2405083033259105	0.16084365702826672	0.2375431208196679	0.2301032496226856
cation	0.1811754346464944	0.21491448888697307	0.21751045998978327	0.22700443220701663	0.1705804489181643
passions	0.1384914159754431	0.18143937019015285	0.1890185898931553	0.20528033102090332	0.19550823466757422
going	0.23225912821665426	0.2557368653522173	0.26384377860746555	0.2563004124616288	0.26793716352449803
imelda	0.09690793152444344	0.17446206309446322	0.14881837169041115	0.18505240752506488	0.17925264900362775
campy	0.17774833909071225	0.2711869253976179	0.24808819138584015	0.291290156540439	0.32223742150690265
abrogate	0.17535726785460132	0.200958123420138	0.21606237886823038	0.22783270464320496	0.20798703200666946
hungrily	0.2009573632002866	0.2372393863249348	0.2221944432866666	0.24193402856796145	0.2545012429291508
derisive	0.23709083995995778	0.3033525667878459	0.28840833813274536	0.28061682143209715	0.28880478976705115
quint	0.15057505742741656	0.23146857679200034	0.19920376215607702	0.2728092403234414	0.2669415878063247
keat	0.19838575067948983	0.2256156749782288	0.25121705326543275	0.26084926379728385	0.27831210237279
norfolk	0.22225516071821025	0.2619131354382237	0.2092412068796985	0.21955431424920677	0.25162823319510597
relational	0.17562838026225644	0.194497735826383	0.245382435288158	0.2423376443240279	0.26053180251085695
shooting	0.16684343803576118	0.1850221495001403	0.15138005801537863	0.15246600773537622	0.1258789085503776
anxiousle	0.14841079244508332	0.18425991155657273	0.21435489475346836	0.21815868603056043	0.196598358685249
employou	0.15810445414839044	0.17828681432245905	0.1877648650520518	0.25192176594673943	0.20640761774728705
ortiz	0.15284186711330636	0.27448798349341097	0.20015699226919026	0.250187214802578	0.26034767998592884
