brief	 0.2966734499390383
engineer	 0.17972603681517868
magazine	 0.15777264533822327
present	 0.2771728458533572
slow	 0.24726279781288263
fish	 0.22306715530845692
possibility	 0.15239882130103866
roll	 0.2483663987873358
apply	 0.19375221600149814
silent	 0.22308027094093896
light	 0.20912896569219203
next	 0.25266018189894274
order	 0.24309015784384388
conduct	 0.240170909820221
York	 0.1492735837583602
sweep	 0.2740356554956903
main	 0.2262881549529543
resource	 0.17193712549127133
careful	 0.2551557349649787
information	 0.164391442908454
spread	 0.25472677484046596
mother	 0.2074936586371381
club	 0.16492900112665979
anything	 0.15668910686258916
risk	 0.1945976470043381
somewhere	 0.14869888488325342
exactly	 0.24154002546862927
suffer	 0.19154258609349595
quiet	 0.23320063546988165
attend	 0.15131206824438476
whisper	 0.15374622216718978
agent	 0.18036827468247335
ready	 0.15847914044728306
brown	 0.2806634791076591
paint	 0.19614877962413452
boat	 0.17404841540675167
nobody	 0.11970634061710803
brother	 0.17568419290524392
town	 0.16394336450075148
rise	 0.23028344068609582
cast	 0.26819859152134146
agree	 0.1188611536565912
weather	 0.19200584671057924
baby	 0.20695268047817378
afternoon	 0.15044414204111156
enemy	 0.16754277726630312
unite	 0.13717385864898127
book	 0.17556930548570202
support	 0.279124530605768
particularly	 0.2548495720067986
road	 0.1470612928822736
study	 0.21727302438702847
travel	 0.20985111090528252
everybody	 0.16826805905562398
role	 0.1513362400609203
throughout	 0.19051022636735318
wild	 0.2464007143583516
dead	 0.21992913700930047
group	 0.20044512305869178
happen	 0.12129198986780676
due	 0.20013893164205313
however	 0.10503807073695387
Thomas	 0.20386608903500303
dog	 0.2007019681660118
standard	 0.20938109467478414
guard	 0.20054116798132715
respect	 0.21232120056058537
suit	 0.18493223858708643
without	 0.1618870004115168
car	 0.17882067232560975
round	 0.2911833871890754
believe	 0.14191149923885257
command	 0.24370993686465184
address	 0.21904472321552904
teacher	 0.17642648254309332
letter	 0.16143082029584852
note	 0.25943445424653333
play	 0.19060459371244493
degree	 0.19277738745220907
form	 0.30363190382771554
cut	 0.26488288785011727
strange	 0.2659664297038243
post	 0.24514028974120833
jump	 0.18861783913309288
contain	 0.19468939864425922
manage	 0.223602535505761
manner	 0.18255912390292608
conversation	 0.1417419356734805
article	 0.13114682419402837
forty	 0.22616883466982488
once	 0.24128633368857916
escape	 0.19251939143197278
moment	 0.14926791085893434
feeling	 0.14384176203486937
title	 0.2137473394268036
committee	 0.12381408574402195
mirror	 0.15076183732834947
kiss	 0.1946493032647869
suggest	 0.16402377180070782
big	 0.23517171959863933
troop	 0.14390327503242473
energy	 0.20856708383306777
several	 0.27951969360682166
loud	 0.21049062865294996
father	 0.19812911335558614
usual	 0.2308263851275785
food	 0.18178322974399924
whatever	 0.16985524601263607
free	 0.2692316663188463
product	 0.17963678848356235
office	 0.1524577235606513
expression	 0.15479983999099514
dad	 0.19863733943058332
strength	 0.18490943758394107
evidence	 0.13052763732050207
number	 0.19104101183437372
Jesus	 0.16464598233066527
ahead	 0.16125435314770456
system	 0.14984130054116676
education	 0.16247990471494084
center	 0.19369248598296152
former	 0.22960358675937947
onto	 0.17258016133146847
hurt	 0.18739201527271301
engine	 0.16124129027320291
region	 0.16963191733413488
ability	 0.14118493957774952
week	 0.19500656857309123
